season,version,era,episode,castaway,confessional_count
8,US,Seasons 1-15,7,Amber,3
8,US,Seasons 1-15,7,Colby,4
8,US,Seasons 1-15,7,Tom,4
8,US,Seasons 1-15,7,Lex,4
8,US,Seasons 1-15,7,Ethan,4
8,US,Seasons 1-15,7,Boston Rob,1
8,US,Seasons 1-15,7,Kathy,4
8,US,Seasons 1-15,7,Shii Ann,3
8,US,Seasons 1-15,7,Rupert,2
8,AU,Seasons 1-15,7,Sam,0
8,AU,Seasons 1-15,7,Stevie,4
8,AU,Seasons 1-15,7,Shonee,0
8,AU,Seasons 1-15,7,Shaun,0
8,AU,Seasons 1-15,7,Simon,4
8,AU,Seasons 1-15,7,Flick,0
8,AU,Seasons 1-15,7,George,4
8,AU,Seasons 1-15,7,Hayley,0
8,AU,Seasons 1-15,7,Jordie,8
8,AU,Seasons 1-15,7,Nina,0
8,AU,Seasons 1-15,7,Ben,0
8,AU,Seasons 1-15,7,David,0
8,AU,Seasons 1-15,7,Fraser,0
8,AU,Seasons 1-15,7,Gerry,2
8,AU,Seasons 1-15,7,Liz,1
8,AU,Seasons 1-15,7,Matt,0
8,AU,Seasons 1-15,7,Paige,0
8,AU,Seasons 1-15,7,Sharni,1
8,SA,Seasons 1-15,7,Qiean,4
8,SA,Seasons 1-15,7,Marisha,1
8,SA,Seasons 1-15,7,Shaun,1
8,SA,Seasons 1-15,7,Renier,6
8,SA,Seasons 1-15,7,Amy,2
8,SA,Seasons 1-15,7,Anesu,1
8,SA,Seasons 1-15,7,Wardah,2
8,SA,Seasons 1-15,7,Santoni,8
8,SA,Seasons 1-15,7,Kiran,1
8,SA,Seasons 1-15,7,Tyson,4
8,SA,Seasons 1-15,7,Chappies,2
8,SA,Seasons 1-15,7,Anela,10
8,SA,Seasons 1-15,7,Nicole,2
8,US,Seasons 1-15,8,Jenna L.,4
8,US,Seasons 1-15,8,Alicia,1
8,US,Seasons 1-15,8,Jerri,2
8,US,Seasons 1-15,8,Amber,6
8,US,Seasons 1-15,8,Tom,0
8,US,Seasons 1-15,8,Lex,3
8,US,Seasons 1-15,8,Ethan,2
8,US,Seasons 1-15,8,Boston Rob,4
8,US,Seasons 1-15,8,Kathy,5
8,US,Seasons 1-15,8,Shii Ann,0
8,US,Seasons 1-15,8,Rupert,3
8,AU,Seasons 1-15,8,Sam,4
8,AU,Seasons 1-15,8,Stevie,0
8,AU,Seasons 1-15,8,Shonee,3
8,AU,Seasons 1-15,8,Shaun,0
8,AU,Seasons 1-15,8,Simon,0
8,AU,Seasons 1-15,8,Flick,1
8,AU,Seasons 1-15,8,George,0
8,AU,Seasons 1-15,8,Hayley,0
8,AU,Seasons 1-15,8,Jordie,4
8,AU,Seasons 1-15,8,Nina,0
8,AU,Seasons 1-15,8,Ben,10
8,AU,Seasons 1-15,8,David,0
8,AU,Seasons 1-15,8,Gerry,3
8,AU,Seasons 1-15,8,Liz,0
8,AU,Seasons 1-15,8,Matt,3
8,AU,Seasons 1-15,8,Paige,0
8,AU,Seasons 1-15,8,Sharni,1
8,SA,Seasons 1-15,8,Marisha,7
8,SA,Seasons 1-15,8,Shaun,4
8,SA,Seasons 1-15,8,Renier,6
8,SA,Seasons 1-15,8,Amy,1
8,SA,Seasons 1-15,8,Anesu,8
8,SA,Seasons 1-15,8,Wardah,6
8,SA,Seasons 1-15,8,Santoni,8
8,SA,Seasons 1-15,8,Kiran,1
8,SA,Seasons 1-15,8,Tyson,6
8,SA,Seasons 1-15,8,Chappies,16
8,SA,Seasons 1-15,8,Anela,9
8,SA,Seasons 1-15,8,Nicole,5
8,AU,Seasons 1-15,9,Sam,0
8,AU,Seasons 1-15,9,Stevie,0
8,AU,Seasons 1-15,9,Shonee,7
8,AU,Seasons 1-15,9,Shaun,2
8,AU,Seasons 1-15,9,Simon,3
8,AU,Seasons 1-15,9,Flick,0
8,AU,Seasons 1-15,9,George,9
8,AU,Seasons 1-15,9,Hayley,0
8,AU,Seasons 1-15,9,Jordie,3
8,AU,Seasons 1-15,9,Nina,0
8,AU,Seasons 1-15,9,Ben,2
8,AU,Seasons 1-15,9,David,0
8,AU,Seasons 1-15,9,Gerry,1
8,AU,Seasons 1-15,9,Liz,0
8,AU,Seasons 1-15,9,Matt,0
8,AU,Seasons 1-15,9,Paige,8
8,SA,Seasons 1-15,9,Shaun,6
8,SA,Seasons 1-15,9,Renier,2
8,SA,Seasons 1-15,9,Amy,4
8,SA,Seasons 1-15,9,Anesu,2
8,SA,Seasons 1-15,9,Wardah,4
8,SA,Seasons 1-15,9,Santoni,7
8,SA,Seasons 1-15,9,Kiran,3
8,SA,Seasons 1-15,9,Tyson,3
8,SA,Seasons 1-15,9,Chappies,3
8,SA,Seasons 1-15,9,Anela,1
8,SA,Seasons 1-15,9,Nicole,1
8,US,Seasons 1-15,10,Jenna L.,2
8,US,Seasons 1-15,10,Alicia,3
8,US,Seasons 1-15,10,Jerri,3
8,US,Seasons 1-15,10,Amber,7
8,US,Seasons 1-15,10,Tom,2
8,US,Seasons 1-15,10,Lex,5
8,US,Seasons 1-15,10,Boston Rob,4
8,US,Seasons 1-15,10,Kathy,4
8,US,Seasons 1-15,10,Shii Ann,3
8,US,Seasons 1-15,10,Rupert,2
8,AU,Seasons 1-15,10,Sam,0
8,AU,Seasons 1-15,10,Stevie,0
8,AU,Seasons 1-15,10,Shonee,3
8,AU,Seasons 1-15,10,Shaun,5
8,AU,Seasons 1-15,10,Simon,6
8,AU,Seasons 1-15,10,Flick,0
8,AU,Seasons 1-15,10,George,5
8,AU,Seasons 1-15,10,Hayley,7
8,AU,Seasons 1-15,10,Jordie,4
8,AU,Seasons 1-15,10,Nina,0
8,AU,Seasons 1-15,10,Ben,0
8,AU,Seasons 1-15,10,David,0
8,AU,Seasons 1-15,10,Gerry,0
8,AU,Seasons 1-15,10,Liz,8
8,AU,Seasons 1-15,10,Matt,0
8,SA,Seasons 1-15,10,Renier,5
8,SA,Seasons 1-15,10,Amy,10
8,SA,Seasons 1-15,10,Anesu,9
8,SA,Seasons 1-15,10,Wardah,3
8,SA,Seasons 1-15,10,Santoni,4
8,SA,Seasons 1-15,10,Kiran,5
8,SA,Seasons 1-15,10,Tyson,5
8,SA,Seasons 1-15,10,Chappies,4
8,SA,Seasons 1-15,10,Anela,8
8,SA,Seasons 1-15,10,Nicole,5
8,US,Seasons 1-15,11,Jenna L.,3
8,US,Seasons 1-15,11,Alicia,0
8,US,Seasons 1-15,11,Amber,2
8,US,Seasons 1-15,11,Tom,1
8,US,Seasons 1-15,11,Lex,3
8,US,Seasons 1-15,11,Boston Rob,3
8,US,Seasons 1-15,11,Kathy,2
8,US,Seasons 1-15,11,Shii Ann,0
8,US,Seasons 1-15,11,Rupert,2
8,AU,Seasons 1-15,11,Sam,2
8,AU,Seasons 1-15,11,Stevie,3
8,AU,Seasons 1-15,11,Shonee,2
8,AU,Seasons 1-15,11,Shaun,0
8,AU,Seasons 1-15,11,Simon,0
8,AU,Seasons 1-15,11,Flick,7
8,AU,Seasons 1-15,11,George,11
8,AU,Seasons 1-15,11,Hayley,0
8,AU,Seasons 1-15,11,Nina,2
8,AU,Seasons 1-15,11,Ben,0
8,AU,Seasons 1-15,11,David,0
8,AU,Seasons 1-15,11,Gerry,0
8,AU,Seasons 1-15,11,Liz,3
8,AU,Seasons 1-15,11,Matt,3
8,SA,Seasons 1-15,11,Anesu,6
8,SA,Seasons 1-15,11,Wardah,4
8,SA,Seasons 1-15,11,Santoni,6
8,SA,Seasons 1-15,11,Kiran,5
8,SA,Seasons 1-15,11,Tyson,5
8,SA,Seasons 1-15,11,Chappies,6
8,SA,Seasons 1-15,11,Anela,3
8,SA,Seasons 1-15,11,Nicole,5
8,US,Seasons 1-15,12,Jenna L.,3
8,US,Seasons 1-15,12,Alicia,0
8,US,Seasons 1-15,12,Amber,1
8,US,Seasons 1-15,12,Tom,2
8,US,Seasons 1-15,12,Boston Rob,5
8,US,Seasons 1-15,12,Kathy,4
8,US,Seasons 1-15,12,Shii Ann,5
8,US,Seasons 1-15,12,Rupert,2
8,AU,Seasons 1-15,12,Sam,6
8,AU,Seasons 1-15,12,Stevie,0
8,AU,Seasons 1-15,12,Shonee,0
8,AU,Seasons 1-15,12,Shaun,4
8,AU,Seasons 1-15,12,Simon,8
8,AU,Seasons 1-15,12,Flick,2
8,AU,Seasons 1-15,12,George,2
8,AU,Seasons 1-15,12,Hayley,3
8,AU,Seasons 1-15,12,Nina,2
8,AU,Seasons 1-15,12,David,2
8,AU,Seasons 1-15,12,Gerry,0
8,AU,Seasons 1-15,12,Liz,2
8,AU,Seasons 1-15,12,Matt,2
8,SA,Seasons 1-15,12,Wardah,5
8,SA,Seasons 1-15,12,Santoni,9
8,SA,Seasons 1-15,12,Kiran,7
8,SA,Seasons 1-15,12,Tyson,6
8,SA,Seasons 1-15,12,Chappies,7
8,SA,Seasons 1-15,12,Anela,1
8,SA,Seasons 1-15,12,Nicole,4
8,US,Seasons 1-15,13,Jenna L.,2
8,US,Seasons 1-15,13,Alicia,6
8,US,Seasons 1-15,13,Amber,2
8,US,Seasons 1-15,13,Tom,2
8,US,Seasons 1-15,13,Boston Rob,6
8,US,Seasons 1-15,13,Shii Ann,4
8,US,Seasons 1-15,13,Rupert,2
8,AU,Seasons 1-15,13,Sam,1
8,AU,Seasons 1-15,13,Stevie,0
8,AU,Seasons 1-15,13,Shonee,2
8,AU,Seasons 1-15,13,Shaun,1
8,AU,Seasons 1-15,13,Simon,0
8,AU,Seasons 1-15,13,Flick,8
8,AU,Seasons 1-15,13,George,10
8,AU,Seasons 1-15,13,Hayley,2
8,AU,Seasons 1-15,13,Nina,3
8,AU,Seasons 1-15,13,David,0
8,AU,Seasons 1-15,13,Gerry,0
8,AU,Seasons 1-15,13,Liz,2
8,AU,Seasons 1-15,13,Matt,5
8,SA,Seasons 1-15,13,Santoni,7
8,SA,Seasons 1-15,13,Kiran,7
8,SA,Seasons 1-15,13,Tyson,6
8,SA,Seasons 1-15,13,Chappies,4
8,SA,Seasons 1-15,13,Anela,8
8,SA,Seasons 1-15,13,Nicole,2
8,US,Seasons 1-15,14,Jenna L.,2
8,US,Seasons 1-15,14,Amber,1
8,US,Seasons 1-15,14,Tom,4
8,US,Seasons 1-15,14,Boston Rob,2
8,US,Seasons 1-15,14,Shii Ann,7
8,US,Seasons 1-15,14,Rupert,4
8,AU,Seasons 1-15,14,Sam,2
8,AU,Seasons 1-15,14,Shonee,5
8,AU,Seasons 1-15,14,Shaun,3
8,AU,Seasons 1-15,14,Simon,6
8,AU,Seasons 1-15,14,Flick,4
8,AU,Seasons 1-15,14,George,12
8,AU,Seasons 1-15,14,Hayley,2
8,AU,Seasons 1-15,14,Nina,1
8,AU,Seasons 1-15,14,David,0
8,AU,Seasons 1-15,14,Gerry,2
8,AU,Seasons 1-15,14,Liz,2
8,AU,Seasons 1-15,14,Matt,3
8,SA,Seasons 1-15,14,Kiran,7
8,SA,Seasons 1-15,14,Tyson,4
8,SA,Seasons 1-15,14,Chappies,10
8,SA,Seasons 1-15,14,Anela,8
8,SA,Seasons 1-15,14,Nicole,3
8,US,Seasons 1-15,15,Jenna L.,1
8,US,Seasons 1-15,15,Amber,6
8,US,Seasons 1-15,15,Tom,2
8,US,Seasons 1-15,15,Boston Rob,7
8,US,Seasons 1-15,15,Rupert,8
8,AU,Seasons 1-15,15,Sam,3
8,AU,Seasons 1-15,15,Shonee,2
8,AU,Seasons 1-15,15,Shaun,3
8,AU,Seasons 1-15,15,Simon,8
8,AU,Seasons 1-15,15,Flick,3
8,AU,Seasons 1-15,15,George,3
8,AU,Seasons 1-15,15,Hayley,0
8,AU,Seasons 1-15,15,Nina,3
8,AU,Seasons 1-15,15,Gerry,0
8,AU,Seasons 1-15,15,Liz,0
8,AU,Seasons 1-15,15,Matt,2
8,SA,Seasons 1-15,15,Tyson,10
8,SA,Seasons 1-15,15,Chappies,13
8,SA,Seasons 1-15,15,Anela,6
8,SA,Seasons 1-15,15,Nicole,5
8,US,Seasons 1-15,16,Jenna L.,6
8,US,Seasons 1-15,16,Amber,11
8,US,Seasons 1-15,16,Boston Rob,9
8,US,Seasons 1-15,16,Rupert,4
8,AU,Seasons 1-15,16,Sam,1
8,AU,Seasons 1-15,16,Shonee,4
8,AU,Seasons 1-15,16,Shaun,4
8,AU,Seasons 1-15,16,Simon,1
8,AU,Seasons 1-15,16,George,6
8,AU,Seasons 1-15,16,Hayley,9
8,AU,Seasons 1-15,16,Nina,5
8,AU,Seasons 1-15,16,Gerry,0
8,AU,Seasons 1-15,16,Liz,0
8,AU,Seasons 1-15,16,Matt,0
8,SA,Seasons 1-15,16,Chappies,4
8,SA,Seasons 1-15,16,Anela,6
8,SA,Seasons 1-15,16,Nicole,5
8,AU,Seasons 1-15,17,Shonee,8
8,AU,Seasons 1-15,17,Shaun,1
8,AU,Seasons 1-15,17,Simon,2
8,AU,Seasons 1-15,17,George,9
8,AU,Seasons 1-15,17,Hayley,0
8,AU,Seasons 1-15,17,Nina,2
8,AU,Seasons 1-15,17,Gerry,0
8,AU,Seasons 1-15,17,Liz,0
8,AU,Seasons 1-15,17,Matt,1
8,AU,Seasons 1-15,18,Shaun,3
8,AU,Seasons 1-15,18,Simon,8
8,AU,Seasons 1-15,18,George,10
8,AU,Seasons 1-15,18,Hayley,10
8,AU,Seasons 1-15,18,Nina,1
8,AU,Seasons 1-15,18,Gerry,0
8,AU,Seasons 1-15,18,Liz,1
8,AU,Seasons 1-15,18,Matt,0
8,AU,Seasons 1-15,19,Simon,4
8,AU,Seasons 1-15,19,George,13
8,AU,Seasons 1-15,19,Hayley,10
8,AU,Seasons 1-15,19,Nina,7
8,AU,Seasons 1-15,19,Gerry,0
8,AU,Seasons 1-15,19,Liz,3
8,AU,Seasons 1-15,19,Matt,0
8,AU,Seasons 1-15,20,Simon,5
8,AU,Seasons 1-15,20,George,7
8,AU,Seasons 1-15,20,Nina,1
8,AU,Seasons 1-15,20,Gerry,0
8,AU,Seasons 1-15,20,Liz,0
8,AU,Seasons 1-15,20,Matt,8
8,AU,Seasons 1-15,21,Simon,3
8,AU,Seasons 1-15,21,George,8
8,AU,Seasons 1-15,21,Nina,3
8,AU,Seasons 1-15,21,Gerry,4
8,AU,Seasons 1-15,21,Liz,0
8,AU,Seasons 1-15,21,Matt,1
8,AU,Seasons 1-15,22,George,6
8,AU,Seasons 1-15,22,Nina,3
8,AU,Seasons 1-15,22,Gerry,0
8,AU,Seasons 1-15,22,Liz,9
8,AU,Seasons 1-15,22,Matt,6
8,AU,Seasons 1-15,23,George,7
8,AU,Seasons 1-15,23,Gerry,6
8,AU,Seasons 1-15,23,Liz,7
8,AU,Seasons 1-15,23,Matt,7
8,AU,Seasons 1-15,24,George,4
8,AU,Seasons 1-15,24,Gerry,3
8,AU,Seasons 1-15,24,Liz,3
8,AU,Seasons 1-15,24,Matt,4
9,US,Seasons 1-15,1,Brook,4
9,US,Seasons 1-15,1,Dolly,1
9,US,Seasons 1-15,1,John P.,3
9,US,Seasons 1-15,1,Mia,3
9,US,Seasons 1-15,1,Brady,4
9,US,Seasons 1-15,1,Travis,3
9,US,Seasons 1-15,1,Lisa,1
9,US,Seasons 1-15,1,John K.,1
9,US,Seasons 1-15,1,Rory,3
9,US,Seasons 1-15,1,Lea,4
9,US,Seasons 1-15,1,Chad,2
9,US,Seasons 1-15,1,Leann,3
9,US,Seasons 1-15,1,Ami,1
9,US,Seasons 1-15,1,Julie,1
9,US,Seasons 1-15,1,Eliza,6
9,US,Seasons 1-15,1,Scout,4
9,US,Seasons 1-15,1,Twila,2
9,US,Seasons 1-15,1,Chris,4
9,AU,Seasons 1-15,1,Aileen,0
9,AU,Seasons 1-15,1,Alex,3
9,AU,Seasons 1-15,1,Caroline,0
9,AU,Seasons 1-15,1,Charles,1
9,AU,Seasons 1-15,1,Eden,8
9,AU,Seasons 1-15,1,Feras,3
9,AU,Seasons 1-15,1,Frankie,8
9,AU,Seasons 1-15,1,Garrick,1
9,AU,Seasons 1-15,1,Jaden,0
9,AU,Seasons 1-15,1,Jessica,1
9,AU,Seasons 1-15,1,Kelli,2
9,AU,Seasons 1-15,1,Kirby,0
9,AU,Seasons 1-15,1,Kitty,0
9,AU,Seasons 1-15,1,Mark,0
9,AU,Seasons 1-15,1,Nathan,2
9,AU,Seasons 1-15,1,Peta,1
9,AU,Seasons 1-15,1,Raymond,1
9,AU,Seasons 1-15,1,Rianna,1
9,AU,Seasons 1-15,1,Sarah,0
9,AU,Seasons 1-15,1,Scott,0
9,AU,Seasons 1-15,1,Tobias,0
9,AU,Seasons 1-15,1,Valeria,5
9,AU,Seasons 1-15,1,Viola,1
9,AU,Seasons 1-15,1,Winna,0
9,SA,Seasons 1-15,1,Tejan,1
9,SA,Seasons 1-15,1,Killarney,1
9,SA,Seasons 1-15,1,Shona,1
9,SA,Seasons 1-15,1,Phil,1
9,SA,Seasons 1-15,1,Marian,4
9,SA,Seasons 1-15,1,Shane,5
9,SA,Seasons 1-15,1,Seamus,7
9,SA,Seasons 1-15,1,Tevin,5
9,SA,Seasons 1-15,1,Palesa,1
9,SA,Seasons 1-15,1,Toni,3
9,SA,Seasons 1-15,1,PK,3
9,SA,Seasons 1-15,1,Felix,1
9,SA,Seasons 1-15,1,Tania,3
9,SA,Seasons 1-15,1,Meryl,3
9,SA,Seasons 1-15,1,Dante,1
9,SA,Seasons 1-15,1,Steffi,10
9,SA,Seasons 1-15,1,Pinty,3
9,SA,Seasons 1-15,1,Thoriso,2
9,SA,Seasons 1-15,1,Dino,3
9,SA,Seasons 1-15,1,Chappies,7
9,US,Seasons 1-15,2,Dolly,5
9,US,Seasons 1-15,2,John P.,1
9,US,Seasons 1-15,2,Mia,1
9,US,Seasons 1-15,2,Brady,0
9,US,Seasons 1-15,2,Travis,2
9,US,Seasons 1-15,2,Lisa,0
9,US,Seasons 1-15,2,John K.,0
9,US,Seasons 1-15,2,Rory,2
9,US,Seasons 1-15,2,Lea,0
9,US,Seasons 1-15,2,Chad,1
9,US,Seasons 1-15,2,Leann,1
9,US,Seasons 1-15,2,Ami,1
9,US,Seasons 1-15,2,Julie,1
9,US,Seasons 1-15,2,Eliza,2
9,US,Seasons 1-15,2,Scout,1
9,US,Seasons 1-15,2,Twila,2
9,US,Seasons 1-15,2,Chris,1
9,AU,Seasons 1-15,2,Aileen,0
9,AU,Seasons 1-15,2,Alex,3
9,AU,Seasons 1-15,2,Caroline,0
9,AU,Seasons 1-15,2,Charles,0
9,AU,Seasons 1-15,2,Eden,7
9,AU,Seasons 1-15,2,Feras,0
9,AU,Seasons 1-15,2,Garrick,0
9,AU,Seasons 1-15,2,Jaden,1
9,AU,Seasons 1-15,2,Jessica,3
9,AU,Seasons 1-15,2,Kelli,1
9,AU,Seasons 1-15,2,Kirby,0
9,AU,Seasons 1-15,2,Kitty,0
9,AU,Seasons 1-15,2,Mark,6
9,AU,Seasons 1-15,2,Nathan,4
9,AU,Seasons 1-15,2,Peta,0
9,AU,Seasons 1-15,2,Raymond,0
9,AU,Seasons 1-15,2,Rianna,0
9,AU,Seasons 1-15,2,Sarah,4
9,AU,Seasons 1-15,2,Scott,0
9,AU,Seasons 1-15,2,Tobias,0
9,AU,Seasons 1-15,2,Valeria,0
9,AU,Seasons 1-15,2,Viola,0
9,AU,Seasons 1-15,2,Winna,5
9,SA,Seasons 1-15,2,Tejan,1
9,SA,Seasons 1-15,2,Killarney,0
9,SA,Seasons 1-15,2,Shona,0
9,SA,Seasons 1-15,2,Phil,0
9,SA,Seasons 1-15,2,Marian,4
9,SA,Seasons 1-15,2,Shane,4
9,SA,Seasons 1-15,2,Seamus,2
9,SA,Seasons 1-15,2,Tevin,5
9,SA,Seasons 1-15,2,Palesa,3
9,SA,Seasons 1-15,2,Toni,1
9,SA,Seasons 1-15,2,PK,1
9,SA,Seasons 1-15,2,Felix,2
9,SA,Seasons 1-15,2,Tania,2
9,SA,Seasons 1-15,2,Meryl,2
9,SA,Seasons 1-15,2,Dante,2
9,SA,Seasons 1-15,2,Steffi,4
9,SA,Seasons 1-15,2,Pinty,0
9,SA,Seasons 1-15,2,Thoriso,4
9,SA,Seasons 1-15,2,Dino,0
9,SA,Seasons 1-15,2,Chappies,4
9,US,Seasons 1-15,3,John P.,3
9,US,Seasons 1-15,3,Mia,4
9,US,Seasons 1-15,3,Brady,0
9,US,Seasons 1-15,3,Travis,0
9,US,Seasons 1-15,3,Lisa,1
9,US,Seasons 1-15,3,John K.,4
9,US,Seasons 1-15,3,Rory,1
9,US,Seasons 1-15,3,Lea,2
9,US,Seasons 1-15,3,Chad,0
9,US,Seasons 1-15,3,Leann,1
9,US,Seasons 1-15,3,Ami,0
9,US,Seasons 1-15,3,Julie,0
9,US,Seasons 1-15,3,Eliza,3
9,US,Seasons 1-15,3,Scout,0
9,US,Seasons 1-15,3,Twila,2
9,US,Seasons 1-15,3,Chris,0
9,AU,Seasons 1-15,3,Aileen,0
9,AU,Seasons 1-15,3,Alex,6
9,AU,Seasons 1-15,3,Caroline,0
9,AU,Seasons 1-15,3,Charles,0
9,AU,Seasons 1-15,3,Eden,2
9,AU,Seasons 1-15,3,Feras,2
9,AU,Seasons 1-15,3,Garrick,1
9,AU,Seasons 1-15,3,Jaden,3
9,AU,Seasons 1-15,3,Kelli,1
9,AU,Seasons 1-15,3,Kirby,9
9,AU,Seasons 1-15,3,Kitty,0
9,AU,Seasons 1-15,3,Mark,0
9,AU,Seasons 1-15,3,Nathan,1
9,AU,Seasons 1-15,3,Peta,8
9,AU,Seasons 1-15,3,Raymond,0
9,AU,Seasons 1-15,3,Rianna,0
9,AU,Seasons 1-15,3,Sarah,0
9,AU,Seasons 1-15,3,Scott,0
9,AU,Seasons 1-15,3,Tobias,0
9,AU,Seasons 1-15,3,Valeria,0
9,AU,Seasons 1-15,3,Viola,0
9,AU,Seasons 1-15,3,Winna,0
9,SA,Seasons 1-15,3,Tejan,1
9,SA,Seasons 1-15,3,Killarney,0
9,SA,Seasons 1-15,3,Shona,0
9,SA,Seasons 1-15,3,Phil,0
9,SA,Seasons 1-15,3,Marian,8
9,SA,Seasons 1-15,3,Shane,2
9,SA,Seasons 1-15,3,Seamus,1
9,SA,Seasons 1-15,3,Tevin,3
9,SA,Seasons 1-15,3,Palesa,3
9,SA,Seasons 1-15,3,Toni,2
9,SA,Seasons 1-15,3,PK,3
9,SA,Seasons 1-15,3,Felix,0
9,SA,Seasons 1-15,3,Tania,4
9,SA,Seasons 1-15,3,Meryl,1
9,SA,Seasons 1-15,3,Dante,1
9,SA,Seasons 1-15,3,Steffi,3
9,SA,Seasons 1-15,3,Pinty,2
9,SA,Seasons 1-15,3,Thoriso,2
9,SA,Seasons 1-15,3,Dino,0
9,US,Seasons 1-15,4,Brady,6
9,US,Seasons 1-15,4,Travis,3
9,US,Seasons 1-15,4,Lisa,2
9,US,Seasons 1-15,4,John K.,2
9,US,Seasons 1-15,4,Rory,6
9,US,Seasons 1-15,4,Lea,2
9,US,Seasons 1-15,4,Chad,1
9,US,Seasons 1-15,4,Leann,2
9,US,Seasons 1-15,4,Ami,1
9,US,Seasons 1-15,4,Julie,2
9,US,Seasons 1-15,4,Eliza,5
9,US,Seasons 1-15,4,Scout,3
9,US,Seasons 1-15,4,Twila,2
9,US,Seasons 1-15,4,Chris,2
9,AU,Seasons 1-15,4,Aileen,6
9,AU,Seasons 1-15,4,Alex,8
9,AU,Seasons 1-15,4,Caroline,2
9,AU,Seasons 1-15,4,Charles,0
9,AU,Seasons 1-15,4,Eden,0
9,AU,Seasons 1-15,4,Feras,11
9,AU,Seasons 1-15,4,Garrick,1
9,AU,Seasons 1-15,4,Jaden,0
9,AU,Seasons 1-15,4,Kelli,0
9,AU,Seasons 1-15,4,Kirby,1
9,AU,Seasons 1-15,4,Kitty,0
9,AU,Seasons 1-15,4,Mark,0
9,AU,Seasons 1-15,4,Nathan,0
9,AU,Seasons 1-15,4,Raymond,0
9,AU,Seasons 1-15,4,Rianna,0
9,AU,Seasons 1-15,4,Sarah,1
9,AU,Seasons 1-15,4,Scott,0
9,AU,Seasons 1-15,4,Tobias,1
9,AU,Seasons 1-15,4,Valeria,2
9,AU,Seasons 1-15,4,Viola,0
9,AU,Seasons 1-15,4,Winna,0
9,SA,Seasons 1-15,4,Tejan,2
9,SA,Seasons 1-15,4,Killarney,1
9,SA,Seasons 1-15,4,Shona,1
9,SA,Seasons 1-15,4,Phil,3
9,SA,Seasons 1-15,4,Marian,4
9,SA,Seasons 1-15,4,Shane,2
9,SA,Seasons 1-15,4,Seamus,4
9,SA,Seasons 1-15,4,Tevin,4
9,SA,Seasons 1-15,4,Palesa,1
9,SA,Seasons 1-15,4,Toni,3
9,SA,Seasons 1-15,4,Felix,1
9,SA,Seasons 1-15,4,Tania,7
9,SA,Seasons 1-15,4,Meryl,3
9,SA,Seasons 1-15,4,Dante,1
9,SA,Seasons 1-15,4,Steffi,0
9,SA,Seasons 1-15,4,Pinty,5
9,SA,Seasons 1-15,4,Thoriso,2
9,SA,Seasons 1-15,4,Dino,2
9,US,Seasons 1-15,5,Travis,4
9,US,Seasons 1-15,5,Lisa,1
9,US,Seasons 1-15,5,John K.,2
9,US,Seasons 1-15,5,Rory,2
9,US,Seasons 1-15,5,Lea,2
9,US,Seasons 1-15,5,Chad,1
9,US,Seasons 1-15,5,Leann,1
9,US,Seasons 1-15,5,Ami,5
9,US,Seasons 1-15,5,Julie,1
9,US,Seasons 1-15,5,Eliza,2
9,US,Seasons 1-15,5,Scout,0
9,US,Seasons 1-15,5,Twila,1
9,US,Seasons 1-15,5,Chris,0
9,AU,Seasons 1-15,5,Aileen,0
9,AU,Seasons 1-15,5,Alex,4
9,AU,Seasons 1-15,5,Caroline,0
9,AU,Seasons 1-15,5,Charles,0
9,AU,Seasons 1-15,5,Eden,0
9,AU,Seasons 1-15,5,Feras,6
9,AU,Seasons 1-15,5,Garrick,0
9,AU,Seasons 1-15,5,Jaden,0
9,AU,Seasons 1-15,5,Kelli,1
9,AU,Seasons 1-15,5,Kirby,9
9,AU,Seasons 1-15,5,Kitty,0
9,AU,Seasons 1-15,5,Mark,3
9,AU,Seasons 1-15,5,Nathan,0
9,AU,Seasons 1-15,5,Raymond,0
9,AU,Seasons 1-15,5,Rianna,0
9,AU,Seasons 1-15,5,Sarah,0
9,AU,Seasons 1-15,5,Scott,4
9,AU,Seasons 1-15,5,Valeria,0
9,AU,Seasons 1-15,5,Viola,0
9,AU,Seasons 1-15,5,Winna,0
9,SA,Seasons 1-15,5,Tejan,1
9,SA,Seasons 1-15,5,Killarney,2
9,SA,Seasons 1-15,5,Shona,0
9,SA,Seasons 1-15,5,Phil,7
9,SA,Seasons 1-15,5,Marian,1
9,SA,Seasons 1-15,5,Shane,0
9,SA,Seasons 1-15,5,Seamus,2
9,SA,Seasons 1-15,5,Tevin,6
9,SA,Seasons 1-15,5,Palesa,3
9,SA,Seasons 1-15,5,Toni,2
9,SA,Seasons 1-15,5,Felix,2
9,SA,Seasons 1-15,5,Meryl,1
9,SA,Seasons 1-15,5,Dante,1
9,SA,Seasons 1-15,5,Steffi,1
9,SA,Seasons 1-15,5,Pinty,5
9,SA,Seasons 1-15,5,Thoriso,2
9,SA,Seasons 1-15,5,Dino,3
9,US,Seasons 1-15,6,Lisa,2
9,US,Seasons 1-15,6,John K.,0
9,US,Seasons 1-15,6,Rory,7
9,US,Seasons 1-15,6,Lea,5
9,US,Seasons 1-15,6,Chad,1
9,US,Seasons 1-15,6,Leann,4
9,US,Seasons 1-15,6,Ami,2
9,US,Seasons 1-15,6,Julie,3
9,US,Seasons 1-15,6,Eliza,0
9,US,Seasons 1-15,6,Scout,1
